"","content","troll"
"5057","RT @MediaBoobs: #NSFW Why Donald Trump won last night's #GOPDebate http://t.co/zhtJorprQb",-1
"5058","Just made my $10 donation to @NRDC for ZERO mentions of #ClimateChange at last night's #GOPDebate.",-1
"5059","RT @Hectzilla: Everyone in Atlantic City went backrupt??? Even @BoardwalkW ?? #GOPDebate",-1
"5060","You can't believe a thing that comes out of Rubios mouth. #GOPDebate",-1
"5061","Deut 1:13 Choose for ur tribes wise, understanding &amp; experienced men, &amp; I'll appoint them as your heads. #GOPDebate https://t.co/JqVoQ4miQ6",-1
"5062","Why Did Chris Christie Say He Was A U.S. Attorney On 9/11 When He Wasnâ€™t? http://t.co/JgDzIE6Cwz via @thinkprogress #GOPDebate",-1
"5063","Wait, has Rick Perry thought of that 3rd gov't dept yet??? Maybe he can ask Ronald Raven.... #GOPClownCar #GOPDebate",-1
"5064","RT @mofopolitics: Megyn Kelly has never been that tough on her illegal alien guest, Jose Antonio Vargas. #gopdebate #tcot",-1
"5065","Despite what @GovMikeHuckabee and @RickSantorum think, this is not a person #PlannedParenthood #abortion #GOPDebate http://t.co/Cw6wh5TFi5",-1
"5066","RT @DobaDarris: @Dvlan_ @MrChuckD @afrofactz @NicolasSarkozy PE could probably drop a whole album just responding to last night's #GOPDebatâ€¦",-1
"5067","RT @JamesFTInternet: And now, a live picture from the 'warm up"" #GOPDebate in Cleveland:
#ClownCar http://t.co/xJTnrV0uDK",-1
"5068","@tiffinit @jessilespie @JDante_PR @selhussain love your @Storify! #GOPDebate",-1
"5069","I assume you guys didn't boo a gay soldier this time only because the opportunity didn't arise. #RSG15 #GOPDebate http://t.co/ZVr7QxxDgH",-1
"5070","RT @Things4WhitePpl: Watching the #GOPDebate just to see what Trump will say",-1
"5071","Just finished the #GOPDebate. Two hours of excellent tough questions without a single one being properly answered or addressed.",-1
"5072","And the focus group post #GOPDebate was a liberal eyesore. @FrankLuntz your focus groups are a disgrace and do no  justice. #wasteoftime",-1
"5073","RT @Padoozles: Big wigs know who the big wigs are!   Good job today, @GovernorPerry! #GOPDebate #Perry2016  https://t.co/9ilmNXdeIb",-1
"5074","Last nightâ€™s GOP debate made it clear - cyber security is the new national security http://t.co/3wXF9Jcp0a #GOPDebate",-1
"5075","Hilarious coverage of last night's #GOPDebate, from my colleague Al Perrotta:  Ten Guys Walk Onto a Stageâ€¦ https://t.co/qBiMm8AoW9",-1
"5076","If you saw any tears during Jon Stewart's last night on The Daily Show, just pretend I laughed so hard I cried watching the #GOPDebate.",-1
"5077","#CarlyFiorina ""Why I'm running for President."" #GOPDebate http://t.co/Py84nEwRvT",-1
"5078","RT @cargillcreative: #GOPDebate vs. #JonVoyage: Who Won Social Last Night?  http://t.co/GyIO65DjSS by @AnnaRawsuh via @ovrdrv",-1
"5079","RT @AJC4others: Oh no he didn't.. Ye shall know them by their fruit?!  #GOPDebate  they use law not ethics or GOD to get donations and pedaâ€¦",-1
"5080","Last night's #GOPDebate on @FoxNews outdrew the Women's World Cup finals. #TheTrumpFactor
http://t.co/mXUqd2990J",-1
"5081","Who Won The Debate? Dick Morris TV: Lunch Alert! http://t.co/4XvN7N5lv1 #GOPDebate #Election2016 @realDonaldTrump @tedcruz @GovChristie @GOP",-1
"5082","RT @KaivanShroff: Biggest winner of tonight's #GOPDebate was far and away Hillary Clinton.",-1
"5083","With all due respect to the pundits, you don't get to tell me who won the debate.  That's for me to decide. #GOPDebate",-1
"5084","I was confused about John Kasich showing up in last night's #GOPDebate but it turns out he camped out at the box office for rush tickets.",-1
"5085","RT @cenkuygur: War! War! War! In unison the GOP candidates chant on Iran (with a slight variance from Rand Paul). Take them at their word. â€¦",-1
"5086","RT @The_PAULitician: The award for most disingenuous statement in last night's #GOPDebate goes to @JebBush for his #CommonCore doubletalk: â€¦",-1
"5087","RT @naturallyelsa: You know what's missing from this #GOPDebate? Garbage collectors. Cause all I see on stage is trash. http://t.co/67atObSâ€¦",-1
"5088","RT @princessomuch: #Trump gets called out by woman for demeaning other women; Trump calls her a bimbo. This should win him the movie-shooteâ€¦",-1
"5089","RT @mch7576: RT â€œ@Bipartisanism: What #CarlyFiorina forgot to mention in the #GOPDebate: http://t.co/Io1yD58MD3â€",-1
"5090","The Master of Useful Humor

#gopdebate #imwithhuck #gop #ccot #teaparty #tcot #makedclisten #wethepeople #uniteright
http://t.co/DmWCGGCwmy",-1
"5091","That's a wrap! So blessed to have been able to be apart of it all ðŸ‡ºðŸ‡¸ðŸ˜ðŸ’ðŸ»â¤ï¸ #gopdebate #kasich4us https://t.co/NfwJVLpt96",-1
"5092","RT @MatthewArco: Christie has had about 5 minutes worth of talking time so far. #GOPdebate",-1
"5093","RT @greatbong: #GOPDebate God speaks to all the GOP candidates. If that does not make you an atheist , I dont know what will.",-1
"5094","RT @Marnus3: The perfect remedy for a #GOPDebate hangover is to #FF @messagingmatt @StCyrlyMe2 @beetrix @Jenn4Laughs @dmiller23 @msbellows â€¦",-1
"5095","RT @hilderestad: Republican strategist @FrankLuntz 's focus group during #GOPDebate ended up decidedly not liking Trump by end of debate.",-1
"5096","Kim Kardashian can make a sex tape, have a TV show &amp; do a promo pose with Hillary, but Trump can't call a women a dog. #GOPDebate #PC",-1
"5097","RT @DennisPrager: Donald Trump's unwillingness to pledge not to run as an independent should immediately disqualify him in every Republicanâ€¦",-1
"5098","RT @alexandraheuser: NYT Lib take on #GOPDebate On support4 Trump audience @ NY beer hall â€œIn a room full of progressives, u better believeâ€¦",-1
"5099","Here's how much each candidate spoke throughout the #GOPDebate: http://t.co/90Xa4VCINU @WSJ http://t.co/bcTaj3xDGA",-1
"5100","@gop general session in #Cleveland post #GOPDebate http://t.co/8Wd0PZWMfD",-1
"5101","Twitter declares Carly Fiorina the #GOPDebate winner http://t.co/fHA3t6UY3u",-1
"5102","RT @CarolCNN: #DonaldTrump won't rule out third-party bid @David_Gergen @alexcast look into the #GOPdebate http://t.co/45F7u5UlKH http://t.â€¦",-1
"5103","Please note, this is not a lie. World only has 53.3 years of oil reserves left. Hello, anyone listening? #GOPDebate #uniteblue #cnn #manbc",-1
"5104","@roryontour @bannerite @SayNoToGOP @POTUS #cspanchat how QUICK #CANDIDATES #gopdeBATE TURN and how much FASTER #RWNJ #ZOMBIES turn on them",-1
"5105","RT @Writeintrump: I'm the only one on stage who can handle Iran. If anyone can understand Persians, it's a guy who lives in a Gold Penthousâ€¦",-1
"5106","RT @madisongesiotto: ""We've got to unite our country again because we are stronger when we are united"" @JohnKasich @FoxNews #GOPDebate",-1
"5107","RT @cenkuygur: John Kasich is doing something bold- not pandering to the base.Wonder if he gets points for courage.Maybe gets respect for tâ€¦",-1
"5108","For once I agree with 90% of @camillepaglia 's assessment: #GOPDebate http://t.co/BxuNX9UkDf",-1
"5109","RT @roseperson: Can you imagine 10 women, each hoping to run the country, all vowing to intervene in men's decisions about their own bodiesâ€¦",-1
"5110","Orange Kryptonite: Gives superpowers to any animal that touches it. #GOPDebate  https://t.co/L9niLaUMLR",-1
"5111","RT @TuneInfinity: After last nights #GOPDebate, if that's The future of the #USA then we have a lot to worry about",-1
"5112","#CamillePaglia on #GOPdebate (sadly, I agree with most she says) http://t.co/nrUgsn3XIu via @thr",-1
"5113","Just as we get the world we deserve, the #GOP gets the candidates it deserves. If you don't like Trump, look in the mirror. #GOPDebate",-1
"5114","Lol- I just realized there are people that are taking this Trump run for presidency FOR REAL.  My bad.  #GOPDebate",-1
"5115","WSJ: Here's how much each candidate spoke throughout the #GOPDebate: http://t.co/PhB2PfYIWw http://t.co/7mEmW9MkCt",-1
"5116","perfect summation of the #GOPDebate https://t.co/P2D2SEwvvl",-1
"5117","RT @jessicakathryn: Donald trump and @Eat24 feed the world with tacos #GOPDebate http://t.co/qHUiegkDMn",-1
"5118","My favorite moment from last night's #GOPDebate http://t.co/Vnc4IslI7q",-1
"5119","Biggest takeaway from #GOPDebate, Rs love the US and can see it's greatness. Ds are nothing but full of greivenses.",-1
"5120","#GOPDebate FACT CHECKED! And The Results Are...... #EDShow #POLITICSNATION #UPPERS #NERDLAND #HANNITY #OreillyFactor http://t.co/PlTpUdHNkT",-1
"5121","Now that the dust is settling from last night, it's becoming clear that #JohnKasich won and helped himself the most. #GOPDebate #2016",-1
"5122","RT @LowInfoTweeter: Can Jeb Bush be swapped out for Carly Fiorina in the next debate or does the line of succession have to be Clinton or Bâ€¦",-1
"5123","A perfect summation of the #GOPDebate https://t.co/R2unC6FSht",-1
"5124","RT @TheBaxterBean: Nothing says Republican populist fighting for everyday working-man like arriving in your gold-plated 757. #GOPDebate httâ€¦",-1
"5125","@realDonaldTrump explains campaign finance at #GOPDebate lat night. Very insightful piece by @voxdotcom http://t.co/LostDaifAn",-1
"5126","RT @cathyjets: Retweeted by JK Rowling. So accurate after the #GOPDebate last night and #JonVoyage  https://t.co/pJPSzkPAA8",-1
"5127","RT @jfreewright: God's making an appearance? Cool! #GOPDebate",-1
"5128","RT @alexandraheuser: Liberals love her - very promoting -  just sayin'  #Fiorina #GOPDebate  https://t.co/CJKBDxZyot",-1
"5129","The #GOPDebate, In Five Clips http://t.co/SwmOKMQZTE From #DumbAndDumber...",-1
"5130","Explaining the #GOPDebate to my dad who missed it and describing it as a SNL skit, basically.",-1
"5131","I just have to laugh at all these 'analysis' of the #GOPDebate It was just entertainment, that's all. Both the moderators &amp; the candidates.",-1
"5132","Odds on @realDonaldTrump uttering ""#cuckservative"" at the next #GOPDebate ?",-1
"5133","Slept 10 hrs last night, right through the #GOPDebate 
Judging from tweets, that was very beneficial to my health.",-1
"5134","RT @mitchellreports: Back in DC for #AMR on @msnbc today &amp; post #GOPdebate talk w/ @TheFix @capehartj @kellyo @katyturnbc at noon ET",-1
"5135","RT @scorpio5053: @WalterWhfla @DesignerDeb3 @realDonaldTrump ABSOLUTELY!  I REFUSE TO ALLOW @FoxNews to speak for me. I'll draw my own concâ€¦",-1
"5136","#GOPDebate @realDonaldTrump called our POTUS ""stupid"".  What does that make him?",-1
"5137","2/2 Me: ""its like a priest who can get married, have kids"" ""ohh a tea party person"" Me: ""yep. Pretty much."" Geese - #GOPDebate #ClownCar",-1
"5138","Break down of #GOPDebate from transcript. Use of words (as related to ecosystems) oil, climate, environment=0. Energy= 2x by Bush, 1 Walker",-1
"5139","RT @TheBaxterBean: ""If guns don't kill people why are they strickly forbidden anywhere near #GOPdebate?""

#DebateQuestionsWeWantToHear httpâ€¦",-1
"5140","#Fiorina is presidential material.  Looking forward to seeing her surge.
#GOPDebate",-1
"5141",".@megynkelly slayed the #GOPDebate and asked thought provoking questions. ðŸ‘ðŸ¼ or else @realDonaldTrump wouldn't be tweeting about it.",-1
"5142","The perfect remedy for a #GOPDebate hangover is to #FF @KyBurg  @FutureBoston  @Sycamoron  @NewPoll_inTown",-1
"5143","Love @washingtonpost's video re-cap of the #GOPDebate: http://t.co/Ikp4M4hAAD",-1
"5144","I listened to the #GOPDebate &amp; got a different feel than the TV pundits. @realDonaldTrump was the smartest racist/ misogynist on stage.",-1
"5145","RT @MeganSmiles: You also left out the collapse of @megynkelly 
Her obvious bias was unprofessional &amp; childish #GOPDebate #KellyFile  httpsâ€¦",-1
"5146","Last night's #GOPDebate in a nutshell. http://t.co/yQW1HmwGX8",-1
"5147","RT @ShannaR86570997: â€œ@megynkelly: #KellyFile is LIVE now with reaction to #GOPDebate your @realDonaldTrump attack was obvious why are u soâ€¦",-1
"5148","RT @ChristianMale87: I took screenshots of the results of the .@FoxNews #ElectionHQ from the #GOPDebate. Not surprised by the results. httpâ€¦",-1
"5149","#GOPDebate How do you spell disappointment? M-e-g-y-n k-e-l-l-y",-1
"5150","RT @Diane_7A: As president, would you make THIS FACE? #GOPDebate http://t.co/3oV2pV8UGL",-1
"5151","#GOPDebate Republicans say it's raining;Democrats say its sunny.Rather than go outside&amp;see for themselves,the media reports the controversy",-1
"5152","The perfect remedy for a #GOPDebate hangover is to #FF @ShaunKing  
@Oregonemom   @Joseph_Santoro  @BWheatnyc @S_Cosgrove @caitlinchris",-1
"5153",".@KObradovich on Trump &amp; #GOPDebate: "" been bulletproof so far in the race and thatâ€™s unlikely to change"" #iacaucus http://t.co/HFvzJIxXJY",-1
"5154","RT @rachelhills: For sex talk that's a little less crazy than last night's #gopdebate, here's @AngelaLedgerwoo and I on @litupshow: http://â€¦",-1
"5155","RT @schafawafa: Trump is alienating himself from every single woman in the US #GOPDebate #trumpsucks",-1
"5156","RT @irritatedwoman: Retweeted âœ¯âœ¯Gene McVayâœ¯âœ¯ (@GeneMcVay):

#GOPDebate proved that @FoxNews is ALL IN for another liberal... http://t.co/Dzâ€¦",-1
"5157","RT @cenkuygur: Did Scott Walker just say he has a harlot? #GOPDebate",-1
"5158","RT @ShaynaUniverse: Was it me, or did the panel at last night's #GOPDebate seem a little... snide? @realDonaldTrump @RealBenCarson @kirstieâ€¦",-1
"5159","@FoxNews @greta @greggutfeld @TheFive 
Last nt #GOPDebate was just like the first session of summer two-a-days for ballers. Get used to it.",-1
"5160","RT @SteveKrak: My Final Four GOP candidates in 2016 picks were Rubio, Jeb, Rand &amp; Fiorina: https://t.co/wi3h7QWRIJ After #GOPDebate, what aâ€¦",-1
"5161","The Democrats love to keep people poor and confused in order to make them slaves to their party. Liberals are for chaos. #GOPDebate #Trump",-1
"5162",".@CNN is breaking down the debate with fact checks, good to see the media actually holding some of the candidates accountable. #GOPDebate",-1
"5163","RT @GetUpStandUp2: #BATSask which #GOPDebate will fund schools, not prisons? @berniesanders http://t.co/32eHUQDEKF",-1
"5164","#GOPDebate -ers vs Trump?  The gloves stayed on, except for #Fiorina.  She kicked him to the curb, like he was an HP employee.",-1
"5165","RT @jeffchu: ""I created a culture of life in my state."" â€”@JebBush, former Gov of Florida, which executed 21 people during his term in officâ€¦",-1
"5166","Good explanation as to why #Trump surges ahead of other #cuckservative candidates. #GOPDebate http://t.co/hagmnn1Tv7 http://t.co/WOkhF3sU88",-1
"5167","RT @Anomaly100: Donald Trump: Megyn Kelly Is A Bimbo For Asking Me About My Misogynistic Comments http://t.co/PsEZgVLdfr #GOPDebate http://â€¦",-1
"5168","RT @iDXR: The Republicans are telling on America tonight. #GOPDebate https://t.co/jGQAraeKU4",-1
"5169","She @megynkelly is a horrible commentator  @FoxNews did a terrible job last night, very DISAPPOINTING! #GOPDebate  https://t.co/RhscuZ5b9E",-1
"5170","#GOPDebate #TrumpsHair + #cats Enough said. http://t.co/zh6koToIiF",-1
